mp-1003638,-1.876281424993103
mp-1003764,-1.955604567398289
mp-1016190,-1.9653708521043096
mp-1025200,-3.454467420476194
mp-1041631,-1.494367904285713
mp-1047156,-1.129661277142856
mp-1047437,-1.710242645
mp-1047462,-1.230278035714286
mp-1071163,-2.907956279166666
mp-1071505,-2.563631265
mp-1077929,-3.042022152857141
mp-1078634,-2.852925804000007
mp-1078668,-1.289322196999998
mp-1079111,-3.558521973666669
mp-1080749,-1.731291164913793
mp-1096784,-1.536824326785712
mp-1099253,-2.594193788125
mp-1101457,-1.280503719722223
mp-1101471,-1.43114921142857
mp-1101476,-2.00708346452381
mp-1102399,-2.372593638571427
mp-1104680,-2.180387279285714
mp-1105484,-3.3350189425
mp-1147653,-1.56071767125
mp-1147679,-1.128273857777778
mp-1172871,-2.052191077025861
mp-1172875,-2.013919843547413
mp-1173386,-2.383346918999999
mp-1173584,-1.915279723951906
mp-1173879,-1.7770496544444492
mp-1176434,-1.125829909482756
mp-1178212,-1.858812262000002
mp-1178403,-2.6843120737739463
mp-1178424,-1.136651947999999
mp-1180771,-1.504170098062499
mp-1181782,-1.769135923125
mp-1183139,-2.455476575499998
mp-1186277,-3.28377778625
mp-1188268,-1.3636930051944431
mp-1188790,-1.644236641666665
mp-1189724,-1.433014544913794
mp-1191216,-1.617868950329153
mp-1192011,-2.316033964545454
mp-1192231,-0.8176255991666661
mp-1192651,-2.150281130333332
mp-1192764,-1.315455871153845
mp-1193066,-1.547254847352217
mp-1193389,-1.6267590764285722
mp-1195324,-3.755722432708333
mp-1196071,-2.299320453968254
mp-1197400,-1.834829869720689
mp-1198036,-1.22535767375
mp-1201003,-1.498143178735633
mp-1201412,-1.4499855250775862
mp-1202364,-1.650879934554944
mp-1203235,-1.685316941830358
mp-1205062,-1.953551536357773
mp-1205304,-1.588837904833334
mp-1205381,-1.370976541077587
mp-1207725,-2.660034671982766
mp-1209370,-3.095642074194444
mp-1210020,-1.646923544351854
mp-1210340,-1.7892043415086198
mp-1210598,-1.785552806392076
mp-1211178,-3.186316111570512
mp-1211757,-1.6976342210478932
mp-1213715,-3.231590101176247
mp-1215204,-1.596375502916664
mp-1216763,-3.029616557666668
mp-1217052,-1.388788056031745
mp-1220014,-1.411543647777782
mp-1221438,-1.363847183137929
mp-1221906,-1.901438464623832
mp-1221996,-1.838113349408867
mp-1223635,-1.899648894427931
mp-1226075,-1.449877877361117
mp-1226457,-1.774735457877982
mp-1228782,-2.038069592537961
mp-1232659,-2.032569766465519
mp-1271793,-1.290338224285714
mp-1272688,-0.983246442749998
mp-1272804,-2.0681063427422
mp-1274279,-1.481519387499999
mp-1275355,-2.348026246071429
mp-1277107,-2.729712792666666
mp-1277299,-1.459673444166666
mp-1288145,-2.599926138
mp-1324016,-2.410423277916665
mp-1372361,-1.662092417499998
mp-1379819,-2.583788470454546
mp-1385949,-1.5507002415384612
mp-1397126,-3.5559112699999997
mp-1400906,-1.072432660000001
mp-1403705,-1.823835586445624
mp-1408395,-1.846933615384614
mp-1974686,-2.042750392857141
mp-2017427,-2.033180726465774
mp-2224869,-1.237338142777777
mp-2234110,-1.997068422222222
mp-2348641,-1.497991299166667
mp-2490654,-2.333588346992338
mp-2740887,-1.414208610694444
mp-2755266,-1.388828599230768
mp-2760269,-1.387792960833334
mp-2761326,-2.120692145773811
mp-2764171,-2.472384724499998
mp-2767160,-1.719497611775864
mp-2767267,-2.443718203762317
mp-2767725,-1.234326876071429
mp-2899517,-3.068499067586207
mp-867568,-3.383147048929218
mp-867628,-2.056250776097561
mp-882363,-1.249281269919353
mp-996975,-0.724300867916666
mp-996978,-0.6980129299999991
mp-996995,-1.431450102399425
mp-997012,-0.884183718749999
mp-997034,-1.99196457625
mp-997095,-0.8277594062500001
mp-997158,-0.953845545
mp-997183,-1.375097408232759
